"treatment","forest_type","plot_ID","gbh_cm","gbh_cm_stem2","gbh_cm_stem3","height_m","code","species_ID","family","ID_level","sp_sdev","sp_m","ge_sdev","ge_m","basalarea_cm2","dia1","dia2","dia3","den","agb","plotA","plotB","plotC","wd_m","wd_sd","WD_level","agb_Mg","type_plot","gf"
"OL_near","deciduous","MAT1C502JR",220,NA,NA,27.5,"ptedal","Pterocarpus dalbergioides","Fabaceae","S",0.056568542494924,0.62,0.156220569607337,0.587123327758621,3851.54962282387,70.0281749604339,NA,NA,0.62,4286.97137670697,NA,NA,"Y",0.62,0.056568542494924,"S",0.428697137670697,"C","T"
"OL_near","deciduous","MAT1C502JR",298.3,NA,NA,25.5,"tetnud","Tetrameles nudiflora","Tetramelaceae","S",0.048223213600921,0.307096,0.048223213600921,0.307096,7081.03339705119,94.9518390486248,NA,NA,0.307096,3634.66558822595,NA,NA,"Y",0.307096,0.048223213600921,"S",0.363466558822595,"C","T"
"OL_near","deciduous","MAT1C502JR",314,NA,NA,24.5,"tetnud","Tetrameles nudiflora","Tetramelaceae","S",0.048223213600921,0.307096,0.048223213600921,0.307096,7846.02038454426,99.9493042617103,NA,NA,0.307096,3863.58849326952,NA,NA,"Y",0.307096,0.048223213600921,"S",0.386358849326952,"C","T"
"OL_near","deciduous","MAT1C502JR",250,NA,NA,24.5,"neogag","Neonauclea gagaena","Rubiaceae","S",NA,NA,0.051890969829287,0.655777219363636,4973.59197162173,79.5774715459477,NA,NA,0.655777219363636,5192.03584472647,NA,NA,"Y",0.655777219363636,0.051890969829287,"G",0.519203584472647,"C","T"
"OL_near","deciduous","MAT1C502JR",260,NA,NA,NA,"stump","stump",NA,"G",NA,NA,NA,NA,5379.43707650606,82.7605704077856,NA,NA,NA,0,NA,NA,"Y",0.556149182600641,0.0441686096622183,"P",0,"C","T"
"OL_near","deciduous","MAT1C502JR",276.32,NA,NA,NA,"stump","stump",NA,"G",NA,NA,NA,NA,6075.95818579107,87.955387750305,NA,NA,NA,0,NA,NA,"Y",0.556149182600641,0.0441686096622183,"P",0,"C","T"
"OL_near","deciduous","MAT1C502JR",208,NA,NA,19.5,"ptetin","Pterocymbium tinctorium","Sterculiaceae","S",NA,0.25,0.070641632672714,0.324993333333333,3442.83972896388,66.2084563262285,NA,NA,0.25,1132.14322431987,NA,NA,"Y",0.25,0.070641632672714,"S",0.113214322431987,"C","T"
"OL_near","deciduous","MAT1C502JR",16,NA,NA,4,"tabalt","Tabernaemontana alternifolia","Apocynaceae","S",NA,NA,0.100269141041503,0.5247747164,20.3718327157626,5.09295817894065,NA,NA,0.5247747164,3.32908453550517,NA,"Y",NA,0.5247747164,0.100269141041503,"G",0.000332908453550517,"B","T"
"OL_near","deciduous","MAT1C502JR",53,NA,NA,11.5,"stecol","Sterculia colorata","Sterculiaceae","S",NA,NA,0.127696286609051,0.426577466240506,223.533117572567,16.8704239677409,NA,NA,0.426577466240506,78.97398680388,"Y","Y",NA,0.426577466240506,0.127696286609051,"G",0.007897398680388,"B","T"
"OL_near","deciduous","MAT1C502JR",16,NA,NA,6.5,"tabalt","Tabernaemontana alternifolia","Apocynaceae","S",NA,NA,0.100269141041503,0.5247747164,20.3718327157626,5.09295817894065,NA,NA,0.5247747164,5.34709263314009,NA,"Y",NA,0.5247747164,0.100269141041503,"G",0.000534709263314009,"B","T"
